code_id,parent_code_id,code_name,code_level,code_type,definition,inclusion_criteria,exclusion_criteria,example_quote,text_unit_id,source_file,related_research_question,stage,created_by,review_status,prompt_id,notebook,cell_reference,audit_notes,version,theoretical_parent_id,synthetic_kind,fit,boundary,interpretive_rationale,secondary_affinity,ambiguity_note
D0160,F084,doświadczanie pracy dorywczej i uciążliwych dojazdów,descriptive,process_descriptive,,,,"Gdzieś tam zawsze na wakacje jakąś pracę brałem, czasami jakieś takie prace dorywcze związane z socjologią, jakieś badania prowadziłem i tego typu rzeczy. Też przez to problem był taki, bo ja mieszkałem poza Wrocławiem i z tymi dojazdami był problem. Pamiętam, że jak pracowałem w wakacje to już było to strasznie uciążliwe z dojazdami, jak tam gdzieś była praca na zmiany.",PREWORK_09_U0036,PREWORK_09_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0163,F084,doświadczanie pracy pod deadline'ami,descriptive,process_descriptive,,,,"te krótkie interwały powodują to, że (.) w przypadku jakiegoś opóźnienia, obsuwy jest to..jest to dosyć..niekomfortowe, trzeba siedzieć dłużej, kończyć, zmieścić się w terminie ee jakby tych momentów, kiedy, kiedy przychodzi ten tak zwany deadline jest po prostu bardzo dużo i one zawsze wiążą się z jakąś intensywniejszą pracą, więc to jest taka (.)",PREWORK_11_U0054,PREWORK_11_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0171,F084,doświadczanie przerw w grafiku pracy,descriptive,process_descriptive,,,,"Ja bardzo często mam o 13 przerwę między czymś a czymś. I widzę, że mam taki rozkład dnia, że np. często kończę o 20, bo kończę lekcje o 20, ale nagle mam w środku dnia 3 godziny wolne. I to jest taki…",PREWORK_18_U0195,PREWORK_18_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0293,F084,kurczenie się aktywności twórczej,descriptive,process_descriptive,,,,"ii, i nawet czasami to jest dla mnie jakieś tam bardziej frustrujące od, od, powiedzmy, mojej formy zatrudnienia czy, czy tego, że nie mam, powiedzmy, wypłaty na czas ee, że ten jakby obszar mo/mojej twórczej aktywności się coraz bardziej kurczy i ja też widzę po sobie, że ee, taki mój jakiś impuls twórczy też zanika, bo to nie, nie jest samoistne, jak się tego nie, nie, nie pielęgnuje, to po pewnym czasie to się naturalnie, człowiekowi się nie chce po prostu robić pewnych rzeczy, bo się od nich odzwyczaił ee ii (.)",PREWORK_11_U0165,PREWORK_11_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0391,F084,obawianie się nowego systemu zmianowego,descriptive,process_descriptive,,,,"A jeszcze od nowego roku ma wejść nowy system zmianowy, gdzie na przykład będzie się pracowało dziesięć dni pod rząd. Na przykład pięć nocek teraz robią, cztery dniówki czy tam cztery popołudniówki i trzy dni wolnego i znowu dziesięć dni, prawda? Dlatego też to mnie tez przeraziło, ten system zmianowy, który tam miał być wprowadzony.",PREWORK_06_U0119,PREWORK_06_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0554,F084,odbieranie wolnego po dłuższej pracy,descriptive,process_descriptive,,,,"Wtedy zawsze się jakby zwraca to, że gdzieś dłużej posiedzieliśmy.",PREWORK_09_U0145,PREWORK_09_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0555,F084,odbijanie przeciążenia na zdrowiu,descriptive,process_descriptive,,,,"i no i to się odbijało na moim zdrowiu, właśnie pod koniec roku, kiedy wszystko się wali. Znaczy nie że zawsze się wali, no ale, ale często tak jest, że po prostu im bliżej deadline’u, no to… jest ciężko.",PREWORK_32_U0196,PREWORK_32_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0613,F084,odczuwanie rutynowego zawężenia życia,descriptive,process_descriptive,,,,"po dwóch miesiącach czułem się wyprany z jakichkolwiek głębszych uczuć, bo się zatrzymałem na takim rutynowym planowaniu dnia, był taki właśnie jeden dzień wolnego, kiedy miałem właśnie taki przebłysk, że w tygodniu jedyne o czym myślę, jakie są plany to ee (.) czy uda, czy zdąży mi wyschnąć koszulka do pracy wyprana dzień wcześniej, to robocza, bo innych tam poza kolorem granatowym nie przyjmują w biurze, czy zdążę odgrzać makaron o piątej rano, żeby zabrać go ze sobą do pracy i czy zdążę do Tesco podjechać na zakupy i czy będzie w promocji cukinia, żeby coś sobie usmażyć, to było takie i ile będę musiał normy wyrobić w tym dniu, żeby mnie nie zwolnili, bo wczoraj nie wiem, tylko siedemdziesiąt parę procent, a jeśli będę miał dwa dni z rzędu siedemdziesiąt procent to już jestem zagrożony utratą pracy i to było takie stricte skupianie się na tych rutynowych rzeczach ii ja jestem na tym etapie życia, że to mnie zaczęło przerażać wtedy, stwierdziłem, że (.)",PREWORK_10_U0087,PREWORK_10_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0619,F084,odczuwanie stresu z pracy,descriptive,process_descriptive,,,,"Więc zarabiam przyzwoicie, ale kosztem rzeczywiście wielkiego stresu, pewnej presji jeśli chodzi właśnie o terminy przede wszystkim i są takie chwile, że chciałabym to wszystko rzucić i wyjechać w Bieszczady.",PREWORK_03_U0022,PREWORK_03_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0629,F084,odczuwanie wyczerpania pracą,descriptive,process_descriptive,,,,"Ja byłam wykończona już totalnie. Jak mówię, inaczej funkcjonowałam jak miałam 20 lat, i szkoła i praca, a inaczej jak już te 27 czy 28, bo już zaczynam być zmęczona. Już zaczyna być frustracja, że jednak jestem dopiero o 21.00 w domu, a trzeba rano jednak przed 6.00 czy o 5.00 rano wstać.",PREWORK_04_U0102,PREWORK_04_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0630,F084,odczuwanie wyczerpania pracą z dnia na dzień,descriptive,process_descriptive,,,,"ii to też było takie pracowanie no z dnia na dzień, nie wiedząc czy się uda czy się nie uda i po dwóch tygodniach gdzieś, kiedy zaczęło się udawać nie tylko wydawać pieniądze na życie, ale też coś zacząć odkładać to było takie przyjemne uczucie, ale jednak rzeczywiście to wstawanie o piątej rano, wracanie gdzieś o dwudziestej pierwszej, dwudziestej drugiej, gotowanie obiadu (((51:02 niezrozumiałe))) w najtańszym sklepie, mieszkanie na parterze, w zasadzie starego kontenera, który był przerobiony, nienajgorszy, ale jednak kontenera, na mieszkanie ee (.) sprawiało, że człowiek był totalnie wyprany, nie ee jak nie, na studiach siłą rzeczy dużo czytałem, też na tym te studia polegały ee a nawet jak pracowałem w trakcie studiów to też znajdowałem czas na to, żeby pobyć z sobą, też w jakiś mniejszy lub większy sposób się rozwijać tak tutaj jedyne o czym marzyłem to żeby pójść spać.",PREWORK_10_U0086,PREWORK_10_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0632,F084,odczuwanie złego samopoczucia psychicznego,descriptive,process_descriptive,,,,"A: Tak, tak, tak, tak, zdecydowanie, były takie chwile, kiedy (3.0) nazwijmy to romantycznie melancholii..tak/takiego takie dni, kiedy (6.0) takie zastanawianie się, jaki to ma sens, takie bardzo złego samopo/samopoczucia psychicznego, że..że jednak może bym mógł zrezygnować z takiej niepewności na rzecz właśnie znalezienia stałej pracy ii tego życia z tym właśnie poczucia choćby tego, że mam odkładane coś na emeryturę, że jednak wiem, że ta praca się nie skończy wraz z końcem projektu czy z końcem umowy zlecenia czy jakiejkolwiek innej umowy cywilnoprawnej ee potem na szczęście zawsze pojawiał się jakiś bardzo przyjemny projekt, który dawał mi motywację, napędzał do pracy plus ee sensowna rozmowa, a to z dziewczyną a to z kimś znajomym, na szczęście mam ten komfort, że mam grupę ludzi, z którymi mogę porozmawiać na ten temat, że mam dobre relacje z mamą, z którą też mogę na przykład porozmawiać i ona zawsze jakoś tam..jest bardzo mądrą, rozsądną osobą, która potrafi po prostu uspokoić, natomiast ee (.)",PREWORK_10_U0247,PREWORK_10_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0719,F084,ograniczanie czasu dla bliskich,descriptive,process_descriptive,,,,"No bo (niezrozumiałe) w międzyczasie się okazało, że oni wszyscy rozpoczęli pracę na etat (niezrozumiałe) to co jest moim zdaniem złem tego świata i nie mają dla mnie specjalnie jakoś czasu.",PREWORK_05_U0021,PREWORK_05_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D0720,F084,ograniczanie czasu na własne projekty,descriptive,process_descriptive,,,,"S: Ee znaczy jeśli chodzi o jakieś takie..pasje, zainteresowania, no to ee one, one nie odbiegają jakby zawodowo od ee, od, od tego, co robiłem, z tym, że jakby w wyniku tego, że dużo pracuję nie, nie ma czasu, żeby je realizować, bo ee to są jakby rzeczy związane z, z, z tym, co zacząłem robić właśnie na tym urlopie dziekańskim ee i które..wszystkie te takie ini/inicjatywy związane z/zna/gene/generalnie rzeczy związane z moją inicjatywą, a nie z realizowaniem zleceń ee jak/jakby widzę i to zaczyna być dla mnie problem, że jest jakby coraz mniej miejsca, żeby, żeby to tak naprawdę robić, w sensie no nie ma człowiek siły po intensywnym tygodniu przy, przy makietach, żeby siąść i, i jakiś tam swój projekt kończyć czy, czy, powiedzmy, nie wiem siada/siadać i pisać coś, co, co, co, co sobie założył.",PREWORK_11_U0163,PREWORK_11_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0744,F084,ograniczanie życia prywatnego długą pracą,descriptive,process_descriptive,,,,"Bo były sytuacje, gdzie pracowałam po piętnaście godzin, ale miałam w życiu tak dobry moment, że nie przeszkadzało mi to, że jestem zmęczona. I potrafiło być tak, że ja wychodziłam z pracy o dwudziestej drugiej, wracałam do domu i do północy rozmawiałam na przykład z przyjaciółką przez telefon. OK, w pewien sposób żadne życie prywatne, bo to jest jednak rozmowa przez telefon, aczkolwiek potrafiłam wyjść w piątek z pracy, pojechać do znajomych, potem znowu w sobotę od rana gdzieś być, w niedzielę tak samo, więc były i takie momenty ((kaszel)) przepraszam, natomiast potem po prostu pojawiła się sytuacja, że nie miałam czasu, tak, i było tak, że pracowałam bardzo bardzo bardzo długo, od poniedziałku do niedzieli tak naprawdę po kilkanaście godzin i wtedy faktycznie życie prywatne trochę mi się skończyło, można powiedzieć na jakiś czas, nie miałam go w ogóle i wtedy faktycznie powiedziałabym, że moja praca utrudnia moje życie prywatne, bo gdyby mi zależało teraz, na przykład na tym, żeby teraz zakładać rodzinę, nawet nie miałabym czasu kogoś poznać, tak, chyba, że na portalu randkowym, eee, natomiast ze znajomymi faktycznie bardzo rzadko się widywaliśmy, bo po prostu nie było czasu, ale wtedy było o tyle dobrze, to, że moi znajomym też się złożyła mniej więcej podobna praca, po kilkanaście godzin, więc gdzieś tam bardzo nam to nie przeszkadzało.",PREWORK_13_U0146,PREWORK_13_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D0786,F084,"opisywanie życia jako domu, snu i pracy",descriptive,process_descriptive,,,,"No i właściwie to życie tylko dom, spanie, praca…",PREWORK_14_U0215,PREWORK_14_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D1012,F084,porzucanie projektu przez pracę,descriptive,process_descriptive,,,,"śmie/śmiercią naturalną w związku z tym, że wszyscy poszliśmy do pracy i, i skończył się czas, żeby ee, żeby/żeby/żeby to sfinalizować",PREWORK_11_U0271,PREWORK_11_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Zwarta decyzja przypisania do kategorii.,v0.3,,,,,,,
D1126,F084,poświęcanie czasu na dodatkowe zadanie,descriptive,process_descriptive,,,,"Yy jednak, no poświęciłem temu wiele czasu, popołudnia, yy soboty, niedziele, święta.",PREWORK_31_U0022,PREWORK_31_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1138,F084,pracowanie codziennie w kilku pracach,descriptive,process_descriptive,,,,"M: Więc generalnie miałem takie miesiące, że w ciągu dwóch miesięcy miałem trzy dni wolnego dosłownie. Że codziennie miałem jakieś tam prace, jak nie jedną, to drugą.",PREWORK_30_U0151,PREWORK_30_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1143,F084,pracowanie dziesięć godzin dziennie,descriptive,process_descriptive,,,,"No, yy, także, tak, to normalnie człowiek przychodził do pracy, 10 godzin w pracy.",PREWORK_25_U0081,PREWORK_25_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1145,F084,pracowanie kosztem spotkań rodzinnych,descriptive,process_descriptive,,,,"A potem nagle okazywało się, że moja mama pracuje, yyy, od w pół do drugiej do dziewiątej wieczorem i następnego dnia idzie od dziewiątej rano do siedemnastej. I nawet nie ma czasu, żeby spotkać się ze swoją najstarszą córką.",PREWORK_01_U0082,PREWORK_01_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
D1154,F084,pracowanie na trzy zmiany,descriptive,process_descriptive,,,,"Praca była trzyzmianowa. (5.0) Źle z tamtej pracy wspominam zmiany nocne, bo zaczynały się nie tak jak wszędzie w niedzielę, tylko w poniedziałek i schodziło się dopiero w sobotę rano z tych nocek, tak że to było nieciekawe, to mi się nie podobało.",PREWORK_06_U0112,PREWORK_06_trans.docx,B1: doswiadczanie pracy i interpretowanie kariery,03_kodowanie_zogniskowane,openai:gpt-5.6-luna,candidate,VC03_PREWORK_RETRIEVAL_ASSIGNMENT_V3,03_kategorie_hierarchia_example.ipynb,descriptive_to_embedding_focused_mapping,assigned: Przypisanie zwrocone w zwartej karcie prototypu.,v0.3,,,,,,,
